"","year","month","day","date","Brazil","Canada","China","Germany","India","Iran","Italy","Japan","Russia","Saudi Arabia","USA","World"
"1703","2019","09","16","20190916","35269531062476877824","8.2177875689418e+19","63213096032511238144","3556660707960440832","18366587549050124288","10003719367723517952","2822015911424094208","3277142184554187776","1.48378614211812e+20","9574147333888096256","65094756128114688000","2706762476629194"
"1704","2019","09","17","20190917","38000586026410205184","8.1702780516075e+19","72133202424388820992","5776710677282928640","15916439558371289088","9249222599304161280","2927253285730328576","3146553575685464576","1.4764014438274e+20","9253185573749481472","66296413215842557952","2673055703896602"
"1705","2019","09","18","20190918","35961669887157100544","82002816476889628672","58486064665512747008","3461308717057608704","17027752905229633536","9502018747291283456","2558110718766690816","3281704454585936384","1.44129826076276e+20","9765796354791297024","6.7775686848162e+19","2681555531853906"
"1706","2019","09","19","20190919","35376320347993157632","82946424793253412864","64965533982304550912","4581856954394815488","16774587672567474176","9944388751043629056","2635731436972499968","3531538684803247104","1.39398245604766e+20","9237263890504032256","65766754787922911232","2686890262646708"
"1707","2019","09","20","20190920","3.7289785679994e+19","81391489401551929344","63261544409368854528","4878264730060208128","16448741900159569920","9033218127932278784","2743737918479449088","2531134516052233728","1.38391728098102e+20","8880354531561771008","69166662732781731840","2690287007461534"
"1708","2019","09","21","20190921","36285098788015439872","85871629592301109248","71970349898750345216","3932177780403976704","16850030329883402240","10420325567380684800","3077494720830958592","2363862569447791616","1.40949712485517e+20","10010626398180659200","66119697849032753152","2667872315489880"
"1709","2019","09","22","20190922","42325616946453536768","79013274430163107840","69729063229488439296","4428305001768292864","17959553752596338688","9018138513922956288","2268164483867119872","2237419043544292096","1.39087528794652e+20","9218455404886368256","60773952411876196352","2606304869057558"
"1710","2019","09","23","20190923","36978309204897538048","77898478802464800768","67935046374460293120","5573902673880483840","16354893346746605568","10174582499970553856","2017372379630768896","2484232145434590208","1.34693269674623e+20","9753952730805266432","6.0932131052515e+19","2566320672285124"
"1711","2019","09","24","20190924","40585491440729505792","76872261472633339904","76378604904642805760","5491494961729804288","16686276811735662592","9531819910271078400","2587523435326993920","2966603565165287424","1.32512617145175e+20","9663812181074008064","64018177320845123584","2538050682591865"
"1712","2019","09","25","20190925","35745806545911787520","75534862359258808320","6.0756230004844e+19","NaN","16730298511690676224","9390627815083698176","1881301733237083904","2522536268816274944","1.30592128511739e+20","9769331367827922944","67282294296946753536","2500496536954909"
"1713","2019","09","26","20190926","36670134951010947072","74912168948462944256","7.4459833188258e+19","5558265008282831872","15140403892082647040","9686448461326456832","2761009233413395968","3362887326306423808","1.32929294136738e+20","9326699758637795328","64776933916555583488","2522610481460098"
"1714","2019","09","27","20190927","40767479383534567424","68984903721278783488","67673522883131359232","5350962317817282560","14433563644484837376","9542131332949383168","2308215296958604800","2956895922025805312","1.33451594431882e+20","8513351322643238912","62487426026412605440","2532557530364468"
"1715","2019","09","28","20190928","3.4902976749344e+19","68292095479238901760","71552632741476507648","5057073894327395328","14431019520868610048","9482391786008637440","2560541600852560896","2707491444785074688","1.31001118882405e+20","9214131497286424576","62442288989874839552","2540546700439278"
"1716","2019","09","29","20190929","37327438685730086912","6.9667066111672e+19","67986994852339269632","2950265482846833664","15254083111798687744","8627159532314933248","2245686492909401344","3029815628482298368","1.23032599633801e+20","8708536413708618752","61125157079881154560","2536126136204508"
"1717","2019","09","30","20190930","38407368840038416384","70845577708745555968","69200376906447511552","2721085711947137024","1.5642728950091e+19","9463521823364157440","2386245684640961536","2696736015170605568","1.30037873608046e+20","8563430431981696000","57923477868509863936","2573967112264460"
"1718","2019","10","01","20191001","33396228203930382336","65526880231261323264","73356900432907845632","4964077399430305792","16468155815116744704","8158521290561361920","2686713071795325952","3550288065928888320","1.3150480527291e+20","8942688468252857344","64497537584374317056","2601744857802942"
"1719","2019","10","02","20191002","31296502902273814528","67740834019692429312","62523431315355074560","5015157678040450048","17261402589930090496","9335013917681074176","2331601974115634176","2667782181569861120","1.36105944215612e+20","8481846488168763392","68937395276994453504","2643067742060702"
"1720","2019","10","03","20191003","32750526658150866944","67950674519660322816","85850784407567187968","6035737524477886464","16756645568428482560","9145633178032296960","3201619559667510784","2919443449135773696","1.355528748943e+20","9153787596835535872","65554967721886351360","2679940947127194"
"1721","2019","10","04","20191004","32092244190048079872","64467792499090751488","61013406152357838848","7067586719582781440","19275049296773541888","8724707813879236608","3332421488128090112","3901419847144803840","1.37465817934895e+20","9029913442447987712","6.3623428340179e+19","2644113765828182"
"1722","2019","10","05","20191005","32350198306113335296","62079125017315213312","68295785471915474944","5723402881516209152","16738548662901706752","9692496485657475072","3158601189603539456","3561807783605043200","1.38001717359661e+20","9070726828095950848","60074175249945411584","2625459038888759"
"1723","2019","10","06","20191006","31026146298056650752","59100273531707817984","61737420414070374400","2768840363136859136","19347838807328342016","9048183471927755776","2931283651316790272","2914534574779964928","1.3295388272396e+20","9102367387849226240","54230238760466415616","2612128700738496"
"1724","2019","10","07","20191007","31909851023046483968","60182640492020056064","7.2070405536047e+19","5018321964416736256","17905455653504933888","9850552508566429696","4007602879170288640","2775554410393360896","1.36699133623111e+20","9474102130152036352","55566276346859610112","2657634769909390"
"1725","2019","10","08","20191008","32519776999241752576","60967994865064615936","75031700004676567040","5790780158209188864","18678546035400167424","8895907856839745536","2789782789446119424","4012980408950157824","1.31267507112604e+20","9017594239411688448","66817825825712472064","2669755950711674"
"1726","2019","10","09","20191009","31933095789610721280","64069301045183348736","78770275353387286528","5851041655859677184","18316749895120340992","9502260380683864064","1873200657847747328","2832043189755713536","1.21952002157466e+20","9386684488183644160","62564657886598307840","2664521852912042"
"1727","2019","10","10","20191010","NaN","NaN","79863265534713774080","6246763365605262336","1.7425369862929e+19","9177270260425586688","2836783073748937216","3157146132863604224","1.19540557156579e+20","9192453274458903552","43402459744977092608","2739562910949326"
"1728","2019","10","11","20191011","31417760947387510784","69218537548693307392","NaN","NaN","NaN","NaN","NaN","NaN","1.01366617149542e+20","NaN","56520618967679074304","2424147151617544"
"1729","2019","10","12","20191012","32251817968416083968","59392066670857707520","62321386909264158720","6084392452830732288","17107134346945777664","10478719284207345664","2725807597196513792","1077111171821076480","1.26855632578977e+20","9139369142832256000","54651302498084593664","2666125009351690"
"1730","2019","10","13","20191013","31812160822274052096","57623733182079180800","60246411243323187200","4025137232642576896","19309312767227109376","8866769043711144960","2019706019623098880","3960933520682268672","1.23076677572969e+20","8929161546093841408","53563206488520916992","2683817913462868"
"1731","2019","10","14","20191014","33131206572604084224","55078806477915889664","66251185268145446912","4939126831993666560","17177217343349381120","10496515274337308672","2381563634629813760","2598643180550534144","1.24718925835702e+20","8516193798004417536","56783990199697244160","2701828000667979"
"1732","2019","10","15","20191015","34021302257247805440","54507097075167870976","64591664274280669184","6749281037690347520","18542517616632676352","8663268197658686464","2343474337044417536","3874938454197948416","1.14918035020565e+20","8095730823629347840","53469744428199272448","2650291192269000"
"1733","2019","10","16","20191016","33252506740978495488","57921474176574685184","60543275704039555072","3934546890368934400","18119677551583623168","10344429057237297152","2715601324401496064","2377454101749451264","1.1632538565083e+20","8956183270138971136","52338462755461931008","2670134665170642"
"1734","2019","10","17","20191017","32997560272096182272","58083195008458244096","81451209939380076544","5048821836156709888","15815393380053520384","8557631328568676352","2865781470545128448","3001941901291777536","1.16005942340318e+20","8103829333828922368","58811051135521054720","2720533037779154"
"1735","2019","10","18","20191018","31055347491833565184","58621167525547679744","57506588475818754048","5546513737626094592","17808362434617561088","9265169707633954816","2200486432744459264","2089795536596343040","1.10403815717803e+20","8757402158009949184","57705999532783673344","2757527846224491"
"1736","2019","10","19","20191019","35430558390872940544","55857883875025813504","83570483847170932736","3688019655058900480","1.4219889805422e+19","9235826329058658304","2021917627406665728","2576059554086885888","1.10589994197784e+20","8192149926538902528","59757543681683193856","2808483026569460"
"1737","2019","10","20","20191020","33272897958518394880","59808752622276362240","55320407459090153472","4399776760208259584","1.8349724790773e+19","7621383276770982912","1504854919524584448","2284274602961059328","1.11241938119012e+20","7880908263677918208","53920965383207682048","2826984300950597"
"1738","2019","10","21","20191021","30560981656131936256","57191717431193731072","81171470001316298752","6679683640835702784","16343126991638657024","8919559680970780672","2096837853265892352","2030250031059590400","1.10773038427126e+20","8263846331049107456","54396663322820075520","2874827410733394"
"1739","2019","10","22","20191022","33020820912850423808","51049709643229175808","62367712061058736128","6114961987543605248","17381353531155689472","7643664579543041024","2146850971646463488","3324732995459467264","1.02429265695481e+20","7776937269244485632","5.2736067392164e+19","2838827384638816"
"1740","2019","10","23","20191023","31459389728476209152","52368482636673540096","73711132413748371456","7212669669581838336","17677214698377164800","8352777570665914368","1900494857820391680","2233325644736847360","1.14064287886659e+20","7881611293971193856","56298665945116409856","2869256027080102"
"1741","2019","10","24","20191024","33105807383140405248","56559800268398542848","68564072946646163456","7620922870708858880","18043173614029793280","7665870856794345472","1797458687173965568","2064255671862615808","1.0645806978771e+20","7809662583388312576","57991757537199587328","2839440858340274"
"1742","2019","10","25","20191025","31727429605421563904","54571332456793120768","5.4266935859035e+19","8022396580137428992","18825920676883476480","8145491948931141632","2340997640832956416","3338572431139799040","1.13193398625014e+20","8080992139293426688","51341615169686093824","2805159211801708"
"1743","2019","10","26","20191026","32831024366383816704","58866856996695506944","88069618181061148672","5516587437072598016","14523527742906603520","7862708060945944576","2424951334484676608","4566002339110099456","1.06437445416398e+20","8216548787055152128","53001206551337246720","2815022074121790"
"1744","2019","10","27","20191027","31648558712167718912","50198372858225180672","65090029250401689600","4075370227527843840","16937112497998157824","8019489247323274240","2227308860881215232","3086295721866568704","1.04173973714022e+20","7996931727180450816","55519129659301724160","2838401786991933"
"1745","2019","10","28","20191028","32755414347545112576","50823302440183054336","82536118836633272320","5089835332834520064","13932268149138542592","9357306180819685376","2466236565094528512","3024168841728827392","1.12116646793515e+20","8308578820314843136","56773578261695807488","2932351214031492"
"1746","2019","10","29","20191029","32640356541355896832","50369119660071616512","62377042859709399040","5221568235728792576","16889622343560675328","9214065901857255424","1813141239392771584","3633753378360805376","1.07353409081947e+20","7827719847404936192","52148537570489548800","3008771984740684"
"1747","2019","10","30","20191030","33667074242579841024","47125827757026353152","89386983148457148416","5249929503782194176","15884434273917945856","10849752031810400256","2368582342925167616","3213610362920190464","1.11974021453479e+20","8105908317509978112","4.4166599327437e+19","3063211743222796"
"1748","2019","10","31","20191031","3.4652376817817e+19","4.60722750028e+19","7.1006125702993e+19","4758468332935245824","18566878632384155648","8235958958057219072","2497658378548916224","4056647946006531072","1.07178112684439e+20","7596457609500102656","55476058596756242432","3070999087188310"
"1749","2019","11","01","20191101","33180282678318800896","45454745140492222464","73697257518157905920","7485981999441819648","18630719312707051520","9453275571673956352","1948465065162777600","2794481582959622144","1.15380491855468e+20","8144284808764194816","55022428270189305856","3130341268967998"
"1750","2019","11","02","20191102","33086265658329153536","41318157318882115584","86440842067279888384","3285674203397388800","17209064213603852288","8984962279608343552","2451270994181811712","3172118601545600000","1.24944401153157e+20","7710906228722742272","52641392828980699136","3143763023465296"
"1751","2019","11","03","20191103","31254793178664140800","38421206477823852544","58028879018707943424","NaN","19836034159625424896","9068819855358364672","NaN","2407052447441918976","1.21180254682509e+20","9194478204233491456","52633045588767424512","3155298564073968"
"1752","2019","11","04","20191104","33949940657611943936","43635113114324172800","1.00979760654068e+20","4488028047706188288","17001917508142108672","9219718173786674176","3003803382580537344","3719631176861934080","1.24025429504261e+20","8796124232646096896","50795058882412797952","3220314872411124"
"1753","2019","11","05","20191105","2.9892607551847e+19","38884714540562767872","60236390924193103872","NaN","20600795338379419648","1.020250942893e+19","3142659864196706816","2933118154872675328","1.17840091398613e+20","8591522327125245952","5.7400105886464e+19","3164898410254329"
"1754","2019","11","06","20191106","32824156370886082560","46409960783798140928","73459316554230472704","8844983429507317760","18014902504404635648","11776807150201493504","1877978904938757632","3488666528117937664","1.189361304193e+20","8289148062654046208","63418210990203682816","3151295609831639"
"1755","2019","11","07","20191107","32119245429134245888","44477019149516316672","69039369311046828032","7179950757722117120","20741814029472772096","1.0102032008877e+19","2038331107929826304","4780300960958915584","1.09027301096749e+20","7747430646132036608","57050045727576653824","3158516999609448"
"1756","2019","11","08","20191108","31352545681055350784","44293766754511257600","74877419165788094464","5562263276080646144","17821328214550575104","11588786470388156416","1640254013715881472","3854918348444045824","1.11567952158691e+20","9006653731169799168","56113518095178784768","3187886570080680"
"1757","2019","11","09","20191109","32898102073922183168","41441328004349509632","81688386000589520896","7349903029279400960","18244363614936858624","9102917187822329856","3413624317484180992","4342672670717214208","1.17891992599888e+20","7758825851794504704","60871128328877211648","3220188395569512"
"1758","2019","11","10","20191110","30935917071679242240","42097704642729320448","64630794131956113408","7140791857295511552","17770873734182123520","11373693472961916928","2338348225714023424","2405530597739567616","1.09868513531099e+20","7349660832385525760","57615271512448630784","3202126691733400"
"1759","2019","11","11","20191111","NaN","NaN","1.03341010642338e+20","4840741746936526848","16591707389771945984","9216012101405801472","1705352406377870592","5266326248807800832","1.08619077464188e+20","7706591997018614784","38957305308972908544","3458067318049896"
"1760","2019","11","12","20191112","31568566401891385344","49023517436981272576","NaN","NaN","NaN","NaN","NaN","NaN","72195573281642610688","NaN","56954823604823851008","3373164127413321"
"1761","2019","11","13","20191113","31182482445788540928","4.7931889451611e+19","82637450387502202880","5254689346849603584","15691446453052334080","11985594724068335616","2755430598518662144","3226761501757385216","1.13474996619216e+20","8176302782651207680","54983428993024606208","3281017734980283"
"1762","2019","11","14","20191114","29526291343629258752","47975756221744168960","65278544990836940800","4916607347992285184","19588867039508209664","12715665042464198656","2044793786948648960","4635937902392740864","1.1930269245777e+20","7532280514334926848","67593213464794513408","3312740286058148"
"1763","2019","11","15","20191115","30905770690813804544","52573220618594689024","96894591846694666240","2183510037689794560","16561632029262323712","13072849248969428992","1600905672675699712","3840696770991795200","1.11439685014541e+20","7283475746192007168","64563231006903369728","3332660616783588"
"1764","2019","11","16","20191116","32738385593298604032","49504266300340469760","73380163188299505664","6514919521019984896","21710738236454690816","8910847029682657280","1304120967447070976","5555098750235443200","1.01106656606223e+20","7145478480807384064","63129076491535212544","3301577688587942"
"1765","2019","11","17","20191117","29996527619195326464","57458389992354766848","45018226073462169600","4962046161728015360","17360222571905271808","10197371728943280128","1810419507221915136","1885139871094640896","97305313889971601408","6012508876565938176","57356528840372756480","3237585738810806"
"1766","2019","11","18","20191118","31622973006222655488","52064600461790650368","81460408670813437952","5895203728072545280","17142747431331827712","8359443109941285888","2112055804639192832","5524262155191629824","96827202381731364864","7124470137604148224","58036403085127204864","3284196687219168"
"1767","2019","11","19","20191119","30223479314679504896","39233531958913900544","61807740963042344960","5714788809012243456","19585841175705559040","8693386210068809728","NaN","3016436543072326656","1.01086898246547e+20","6274674486446557184","62062226278546497536","3332351513001382"
"1768","2019","11","20","20191120","32109619016195252224","46737445333995438080","1.08228330935903e+20","6307371572628573184","16569190498189176832","11702088013323102208","2314966506154326016","3296196026301954048","1.04377276799882e+20","7890023181272460288","66018519704596291584","3374211040609808"
"1769","2019","11","21","20191121","30639959026673704960","42909001815931854848","68173392677425520640","NaN","20673438831718100992","10888854833034141696","1794099801231458304","2875607210581535232","1.05368112551371e+20","8203194006254105600","52337544740970340352","3350054299656343"
"1770","2019","11","22","20191122","30256640600109412352","49103585791438716928","88474495635644399616","7037284489862159360","16842295664245262336","1.2489247652726e+19","2001190177266427136","2501192504487416832","1.1473813423622e+20","8085132666707828736","47671938951411892224","3323590193952860"
"1771","2019","11","23","20191123","30184131610616221696","38628556278144278528","73458102989003268096","3877698645512649728","20195146394057912320","9133071042603979776","2404138385344386048","3681683357214941184","1.3004822755735e+20","7942201037945046016","55848794463166070784","3320513498307708"
"1772","2019","11","24","20191124","29348901012859084800","50324296383306489856","45507707537805631488","6395996254555686912","17451021120298065920","12171278499470841856","NaN","2302531790837475840","1.22152117440835e+20","7850663532207448064","58732683289484574720","3311975744387600"
"1773","2019","11","25","20191125","30076658850266701824","41254561147341299712","72468736869117640704","5368320233282610176","20931648382318809088","8449478081593036800","2519757235218776064","6647395640255155200","1.2163756747727e+20","7202510614243954688","64318369115934777344","3388798771634108"
"1774","2019","11","26","20191126","27915254582853836800","45274308326422904832","8.6802776553155e+19","NaN","19100268143081136128","12092186339405885440","3091327226446220288","2554958354493257728","1.30985875079613e+20","7892379115254520832","65820218277346058240","3399149226568960"
"1775","2019","11","27","20191127","29265531521412186112","3.7939373272698e+19","7.3901052908204e+19","3197426143367913984","1.8080866886227e+19","9570453418989824000","2060745447387411200","2747970098850704384","1.1730212974138e+20","7143805988738503680","57510165344473579520","3343112105408829"
"1776","2019","11","28","20191128","31043257188498767872","40083348321605918720","60970483472749674496","2918118771323605504","18955629302635757568","10156038348883908608","1843208482539056640","2132163218824310016","1.08283169609527e+20","8228975308184110080","46225733873298710528","3390256665001158"
"1777","2019","11","29","20191129","2.9929991069946e+19","42422563164536266752","75917471427514155008","2314747829412419072","16427385544186605568","10089038354047938560","2887079918560387072","3782553717804517888","97405094933753856000","7637465482739573760","50060047018114293760","3374265712126788"
"1778","2019","11","30","20191130","30372364531131842560","41129351013154594816","47275968891914813440","3677587102571279360","19539533731814600704","9320239475709708288","2581815089269599232","2509854893216606720","93047921500932947968","7436510183738754048","44053467411252813824","3354808596340686"
"1779","2019","12","01","20191201","28787652454414766080","52489084766092869632","74719127557943377920","3701156407336133120","18469480511641600000","11942824648637136896","2427860287637130752","3330144516835429888","1.10051039022964e+20","7716131315486826496","46583337140824547328","3400142260796577"
"1780","2019","12","02","20191202","30395843834655703040","5.2306968708023e+19","78636676420635475968","4223850259774557184","23333324841952894976","7461007659841634304","2513503984198187008","3537801590514371072","1.00732628456418e+20","6803369311156596736","45593594883186704384","3421536982885245"
"1781","2019","12","03","20191203","29941017478237282304","50333261087277187072","80193182083723771904","3545086171704395264","20362416881612742656","10510740629462937600","3533774290405983744","3144728024269135360","1.00602869631686e+20","7089973586245754880","54200836584799461376","3441593550299972"
"1782","2019","12","04","20191204","29903561230945091584","45978347900734128128","1.01114458359866e+20","5901050806850352128","18314032198634502144","8401352101419120640","3184610703283213312","5517044182548865024","91065125597741252608","7486574353561561088","48169015876011565056","3454776369727938"
"1783","2019","12","05","20191205","29461843970261639168","41320733403992383488","54902379536932077568","8745379691023779840","20121821693356331008","9907487322257905664","1249846905079565824","2270061726842661632","97833571344954376192","8821641076942826496","57957634142985773056","3436030025567807"
"1784","2019","12","06","20191206","30965164776443895808","52234627183410790400","1.10590654306132e+20","4754703524610102272","15544820572252198912","7066672032695163904","2727308362637600256","2401051241166888448","1.08354308668394e+20","7825700994040873984","53217033197853573120","3452309354644112"
"1785","2019","12","07","20191207","30998417020649811968","39860664052576673792","67045596945507524608","550695164270731712","19627712210208579584","6898367967166097408","1916968717003439104","3664918926841610752","96267610652344434688","7959588593059347456","62745111492796760064","3424203048249024"
"1786","2019","12","08","20191208","2.9435363206152e+19","4.1813498838589e+19","92260601923728375808","2496945878068369920","18032402986070153216","10745519252497127424","2777307483281163264","3111905994474736640","96928200328735834112","7992829594648361984","51520133219721904128","3401477692530628"
"1787","2019","12","09","20191209","28727041173238771712","41222149762137563136","72760129301564129280","3370024998548450304","21668654444645949440","9540271370274228224","3458785460946626560","2746754435545590272","90621437361078370304","7740240281802604544","44392707740703358976","3418715348363700"
"1788","2019","12","10","20191210","28741506282876928000","49849760879624298496","84953646875114487808","2637090182223182336","18526551679484141568","15289885546525474816","4695691646068577280","2382004362182975488","96738814391568728064","7499705444443106304","4.6667805472305e+19","3418649504958653"
"1789","2019","12","11","20191211","29724775818458378240","44325191272144093184","93049827613014802432","2706935234235156992","2.1835826959686e+19","9775611496526878720","1955212409906391040","2.879967195468e+18","97233478748827303936","7440285177958244352","60215648953131614208","3446744517788898"
"1790","2019","12","12","20191212","28658506551878336512","37597987988563361792","7.9199161509617e+19","8788438724766597120","18181494826025375744","11778213686993352704","NaN","2782623180482045440","96572572604006776832","8633719006700288000","68926492975671377920","3407559486085630"
"1791","2019","12","13","20191213","31760606398946779136","37486805053203169280","1.19143725085244e+20","3803468145435624960","15831061018398140416","8037502239562957824","2584243071100880896","2644515705138769408","1.11430300050066e+20","7380897525966205952","53571430823849172992","3411712887497329"
"1792","2019","12","14","20191214","28677052769154584576","38414497359540789248","58059917495636934656","NaN","18197260438568232960","9740563994971754496","1412761973549537792","3877391352058303488","97550731985080188928","7726449397610006528","57344778406148702208","3358330405741318"
"1793","2019","12","15","20191215","30196151456880427008","47275701855980707840","71020670474189660160","3015191455901508096","1.5782196428881e+19","10573037598449061888","2097474891510828544","2692266521107246592","87356519881844391936","7946432991361887232","52333230242580406272","3356239786235809"
"1794","2019","12","16","20191216","27993887517016334336","46556079865951789056","55730779317548638208","2458728983546658304","1.8012809955698e+19","1.0702008854653e+19","1484134161217644032","3513427477660693504","1.02340007791585e+20","7585142709002958848","43583080415891603456","3373644138548450"
"1795","2019","12","17","20191217","2.9988498124235e+19","32259163093290254336","50525796210004443136","3993951322019905024","16374859737355778048","9568907636475236352","2007293051848371200","3047718879838076928","95653882502687244288","7948995269092300800","46027864369383874560","3347208443944033"
"1796","2019","12","18","20191218","29258988799752126464","4.083460526329e+19","7.2910714854975e+19","4347347261777737728","21403976839686656000","9056955619369331712","1690280730112880896","4561553240096768000","99540768256342704128","7697319595160245248","50813043588024483840","3402517548283755"
"1797","2019","12","19","20191219","28377773879512375296","37577234658975498240","58102384977522647040","4207410410492633600","16814872016736120832","11796950225676697600","NaN","1956887233395585792","93365293710808367104","9347522905548136448","56974405841750204416","3396478813528038"
"1798","2019","12","20","20191220","28423326773118562304","42054371462453133312","86739704271128231936","2362883086400021504","21400643946711400448","9407114685819746304","1745372183851910656","4520479845753379840","99598963083865210880","7468392343281842176","55165434067945832448","3377050466493902"
"1799","2019","12","21","20191221","27367323694775128064","37794953902234165248","52073971796986150912","2199618678828152064","19773403882740940800","11887030804310607872","NaN","2391126012217636864","8.2552085397022e+19","8889972802304162816","50423912732106145792","3374736030933994"
"1800","2019","12","22","20191222","29209243626281205760","4.8753770454453e+19","7.1635898313135e+19","984536704163512320","16085964924669870080","1.1188330821607e+19","2240978445964545024","2016138409441113088","92846937758258774016","8508063567814884352","54244969223005298688","3352001411314279"
"1801","2019","12","23","20191223","29411425744412430336","39827020482914361344","53188865602151399424","NaN","19429869928995127296","12725041557202784256","1762121553010025472","4485635123389835776","84249642884568104960","8242947069476283392","51690112745165250560","3355357564537694"
"1802","2019","12","24","20191224","27911212051670769664","40210078542824177664","45309661749863505920","2583774802495697408","16248489629659680768","11959858491297107968","2276814862850760192","2564674815232609280","83676778489203113984","8038896532600301568","50460528754114093056","3338347860712228"
"1803","2019","12","25","20191225","29801857737075372032","36812065100760743936","52297769518074937344","4978738318819422208","18779685700394598400","10146324303599355904","1942578333834538496","3660172736333396992","88412925215339167744","7017297251070060544","45380261500184444928","3332148701656886"
"1804","2019","12","26","20191226","2.8039363838059e+19","42636819747189760000","NaN","2493846618338414592","17047765276876507136","1.355237528906e+19","2015325227256140544","NaN","89989418265748471808","7663415046589022208","52300723614892687360","3470942711821411"
"1805","2019","12","27","20191227","30384194562804588544","47322570288673374208","7.5650323603646e+19","3014543829783313408","20143333907268128768","8089920689229939712","2606320870858083328","3333230166637744128","90552334849395703808","6982906093122030592","42962786002179514368","3385472800044500"
"1806","2019","12","28","20191228","2.9233690648643e+19","42530924123282243584","76289623124698071040","1969930168850623232","17372088521728239616","1.0932786981906e+19","1559422673275204864","1972389663589081856","82103977444635721728","8932523873831766016","45875136623341166592","3361296632151343"
"1807","2019","12","29","20191229","33406044994756780032","40761597770956890112","93293661954429534208","3400221660597211136","15706404562895540224","8282450466988712960","2201817991236214272","2.338218641211e+18","70988043937178320896","8349743677669508096","35919683253302415360","3338685787200192"
"1808","2019","12","30","20191230","3.219265505462e+19","3.9251497707763e+19","49593546881541201920","4510578449026849792","2.1328604042492e+19","10434563070284484608","1167414297362432000","1866968263578091520","73285700472031412224","7894818473674366976","38668915777638227968","3360276364225392"
"1809","2019","12","31","20191231","32016660323774259200","4.779318651938e+19","85191143626336272384","3767798322399637504","16508147040923058176","10883493927174533120","2448855158860554752","4619483220436582400","79475164580167221248","7925539251907513344","43827093286197395456","3370888143702915"
"1810","2020","01","01","20200101","29195909025146068992","40658832025560350720","60903355198828625920","5948770045332922368","18625441633323921408","9082823588295576576","2841535292553525248","2611960527328269312","93843864842519429120","7371859921033519104","51251909254646251520","3354675525193467"
"1811","2020","01","02","20200102","26654722672620634112","37550904945792655360","78212739042130870272","5751888761922972672","17029199800623239168","10231537973041436672","2630174375994243584","2172187888201290496","97693819295734759424","8425843160264897536","53237615543752859648","3387597345049835"
"1812","2020","01","03","20200103","27604733160955547648","29443404144541417472","98088539152295100416","2914905216688942080","18092279743116935168","7830377317521094656","3002631801417021440","3369863534455462912","1.00195095460053e+20","7347910520641280000","50283708293599789056","3409601261147228"
"1813","2020","01","04","20200104","25903049470844698624","25600534398498779136","64226006422599557120","1174030551130196224","16798143535479334912","8941428329033533440","4603144748435825664","2140258267148965888","94502837604690886656","7792432156623049728","50833730946661605376","3346674173403654"
"1814","2020","01","05","20200105","27958313992291319808","28033691219263647744","51075160001116307456","3526086471673569792","17807440808485208064","6702213086563760128","2498945747984373248","2355898420217469952","96310642715217936384","8020393739255752704","43890537561733324800","3276026636540028"
"1815","2020","01","06","20200106","26004509107216936960","32952452249082150912","37645461676682215424","3298578237490807296","19559775919464869888","9673631947768879104","1218115958892134400","2088170905834283520","86232731999731335168","8424813258732936192","53462821028152107008","3274123680633856"
"1816","2020","01","07","20200107","27577479189584220160","3.2312267616013e+19","44553246145424711680","3496728778746840064","1.7897981063169e+19","8582981464703654912","2341786256932819968","1908914527492578304","91802577672272412672","8417432685241940992","56254167073342152704","3254291609793469"
"1817","2020","01","08","20200108","2.7753910642838e+19","28926871961953853440","4.6037673599646e+19","NaN","20194142740768198656","10002414598426703872","2714753203483596288","3989253392085623808","8.4626837770607e+19","8030830416196521984","63676086398124924928","3268475142606552"
"1818","2020","01","09","20200109","2.803786662025e+19","33850406802470821888","61668474365061791744","3441089486601838080","15814993176854491136","8830028042476269568","2733710363975663104","2445135874163241472","93965508164741447680","8187678579756908544","60179360621322625024","3236468854266093"
"1819","2020","01","10","20200110","28799956681942683648","31475047677182451712","50001533050161717248","4026293154910044160","19542800234788917248","8943599031068529664","3275107306479612416","3774612463924669440","8.5934805151467e+19","7480771745514033152","44628618848560898048","3253907264252850"
"1820","2020","01","11","20200111","28373341801304580096","32779300770917924864","41109328504509341696","2754584743618215936","17173075231944316928","10884880557715419136","2973751397559641600","2114925674155829760","75133379064733057024","9371726644182163456","46073038717957718016","3234973129836847"
"1821","2020","01","12","20200112","31324245465946726400","33585810966058520576","67336711182421319680","3779811828574453248","23814668348628606976","8487796706427431936","2784690935709548544","1756348965636695808","78930201826835234816","7426988738475598848","45114047168567083008","3258648327390226"
"1822","2020","01","13","20200113","29363017618205372416","36911636039227482112","47141822985137750016","2170258846921071104","18207257342174365696","12756231886709764096","2838731534308502528","2427291777053030400","72004344140053577728","1.0132692635435e+19","45485067244349390848","3238626649738864"
"1823","2020","01","14","20200114","30248772775847776256","41310585696778428416","89173604935667630080","4069695110012064768","18031597733108232192","7998328445407163392","2717589647872188928","5693522182649194496","79131855669181333504","8095975464576843776","43269135458486444032","3268430201047196"
"1824","2020","01","15","20200115","28045465856989777920","41346127383764221952","51232300848103940096","3883729537764721664","20177870952130232320","8376538363071521792","1200999026339324416","3350130224434703360","71676718113534672896","8717290910013608960","4.6299302423488e+19","3252956730510126"
